Year,SERIES,UNIT_MEASURE,Value
2010,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,132.035
2011,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,316.703
2012,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,337.997
2013,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,267.411
2014,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,268.993
2015,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,168.585
2016,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,245.998
2017,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,246.639
2018,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,212.468
2019,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,218.588
2020,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,289.427
2021,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,284.734
2022,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,183.54
2023,"Ukupni zvanični tokovi (isplate) za pomoć trgovini, prema zemljama primaocima (milioni konstantnih američkih dolara iz 2023. godine.)",Milioni konstantni američki dolari,193.282
