Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna banka za obnovu i razvoj,0.0637
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna banka za obnovu i razvoj,0.063
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna banka za obnovu i razvoj,0.0621
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna banka za obnovu i razvoj,0.0632
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna banka za obnovu i razvoj,0.0634
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.0362
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.0363
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.036
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.053
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.053
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.053
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.053
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.0525
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.0528
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.0568
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodna finansijska korporacija,0.0607
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0907
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0892
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0877
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0964
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.063
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0818
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0818
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0818
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0818
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0816
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Međunarodni monetarni fond,0.0822
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5291
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5236
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5208
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Generalna skupština UN-a,0.5181
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Procenat,Vijeće sigurnosti UN-a,6.6667
