Year,Value,UNIT_MEASURE,SERIES
2020,3861346.05,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2021,45106909.92,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2022,137948408.5,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2023,246931365.3,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2024,221082148.0,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2000,2.62359,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2005,5.55844,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2010,2.58402,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2011,2.52953,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2012,2.2754,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2013,1.72338,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2014,2.9359,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2015,2.33529,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2016,1.82976,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2017,2.77976,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2018,2.93781,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2019,2.18661,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2020,2.38939,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2021,3.24231,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2022,3.78827,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2023,4.09203,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2024,3.39025,Percent,"Foreign direct investment, net inflows, as a proportion of GDP (%)"
2000,45.78296,Percent,External debt stocks as a proportion of GNI (%)
2005,60.50467,Percent,External debt stocks as a proportion of GNI (%)
2010,82.24531,Percent,External debt stocks as a proportion of GNI (%)
2011,66.01976,Percent,External debt stocks as a proportion of GNI (%)
2012,75.21729,Percent,External debt stocks as a proportion of GNI (%)
2013,75.1254,Percent,External debt stocks as a proportion of GNI (%)
2014,70.17773,Percent,External debt stocks as a proportion of GNI (%)
2015,70.57625,Percent,External debt stocks as a proportion of GNI (%)
2016,68.05575,Percent,External debt stocks as a proportion of GNI (%)
2017,71.87228,Percent,External debt stocks as a proportion of GNI (%)
2018,63.73945,Percent,External debt stocks as a proportion of GNI (%)
2019,62.09446,Percent,External debt stocks as a proportion of GNI (%)
2020,69.50813,Percent,External debt stocks as a proportion of GNI (%)
2021,58.81744,Percent,External debt stocks as a proportion of GNI (%)
2022,55.507,Percent,External debt stocks as a proportion of GNI (%)
2023,50.55329,Percent,External debt stocks as a proportion of GNI (%)
2024,49.15507,Percent,External debt stocks as a proportion of GNI (%)
2000,20.4392,Percent,Bank capital to assets ratio (%)
2005,9.72961,Percent,Bank capital to assets ratio (%)
2010,10.277,Percent,Bank capital to assets ratio (%)
2011,10.6136,Percent,Bank capital to assets ratio (%)
2012,10.9337,Percent,Bank capital to assets ratio (%)
2013,11.5376,Percent,Bank capital to assets ratio (%)
2014,10.6664,Percent,Bank capital to assets ratio (%)
2015,10.0775,Percent,Bank capital to assets ratio (%)
2016,10.8612,Percent,Bank capital to assets ratio (%)
2017,10.6756,Percent,Bank capital to assets ratio (%)
2018,10.4305,Percent,Bank capital to assets ratio (%)
2019,10.5108,Percent,Bank capital to assets ratio (%)
2020,10.187,Percent,Bank capital to assets ratio (%)
2021,9.9746,Percent,Bank capital to assets ratio (%)
2022,9.8909,Percent,Bank capital to assets ratio (%)
2023,10.1032,Percent,Bank capital to assets ratio (%)
2000,1.40762,Ratio,Total reserves in months of imports (ratio)
2005,3.77303,Ratio,Total reserves in months of imports (ratio)
2010,5.80977,Ratio,Total reserves in months of imports (ratio)
2011,4.66279,Ratio,Total reserves in months of imports (ratio)
2012,5.24679,Ratio,Total reserves in months of imports (ratio)
2013,5.86502,Ratio,Total reserves in months of imports (ratio)
2014,5.29764,Ratio,Total reserves in months of imports (ratio)
2015,6.2913,Ratio,Total reserves in months of imports (ratio)
2016,6.51276,Ratio,Total reserves in months of imports (ratio)
2017,7.00829,Ratio,Total reserves in months of imports (ratio)
2018,6.64613,Ratio,Total reserves in months of imports (ratio)
2019,7.283,Ratio,Total reserves in months of imports (ratio)
2020,10.064,Ratio,Total reserves in months of imports (ratio)
2021,8.2612,Ratio,Total reserves in months of imports (ratio)
2022,6.4664,Ratio,Total reserves in months of imports (ratio)
2023,6.6585,Ratio,Total reserves in months of imports (ratio)
2024,6.4858,Ratio,Total reserves in months of imports (ratio)
2000,2.4544,Ratio,Broad money to total reserves ratio
2005,2.0154,Ratio,Broad money to total reserves ratio
2010,2.0919,Ratio,Broad money to total reserves ratio
2011,2.4125,Ratio,Broad money to total reserves ratio
2012,2.2312,Ratio,Broad money to total reserves ratio
2013,2.1921,Ratio,Broad money to total reserves ratio
2014,2.4102,Ratio,Broad money to total reserves ratio
2015,2.2071,Ratio,Broad money to total reserves ratio
2016,2.2239,Ratio,Broad money to total reserves ratio
2017,1.9687,Ratio,Broad money to total reserves ratio
2018,2.1443,Ratio,Broad money to total reserves ratio
2019,2.0911,Ratio,Broad money to total reserves ratio
2020,1.8896,Ratio,Broad money to total reserves ratio
2021,2.0115,Ratio,Broad money to total reserves ratio
2022,2.0404,Ratio,Broad money to total reserves ratio
2023,2.1491,Ratio,Broad money to total reserves ratio
2000,11.2504,Percent,Annual broad money growth (%)
2005,18.20266,Percent,Annual broad money growth (%)
2010,7.22357,Percent,Annual broad money growth (%)
2011,5.79893,Percent,Annual broad money growth (%)
2012,3.41481,Percent,Annual broad money growth (%)
2013,7.94042,Percent,Annual broad money growth (%)
2014,7.30324,Percent,Annual broad money growth (%)
2015,7.9812,Percent,Annual broad money growth (%)
2016,8.3141,Percent,Annual broad money growth (%)
2017,9.4998,Percent,Annual broad money growth (%)
2018,9.3812,Percent,Annual broad money growth (%)
2019,8.8529,Percent,Annual broad money growth (%)
2020,7.2773,Percent,Annual broad money growth (%)
2021,11.5636,Percent,Annual broad money growth (%)
2022,5.4716,Percent,Annual broad money growth (%)
2023,7.6739,Percent,Annual broad money growth (%)
2010,1.99621,Percent,"Annual inflation, consumer prices (%)"
2011,3.67125,Percent,"Annual inflation, consumer prices (%)"
2012,2.05267,Percent,"Annual inflation, consumer prices (%)"
2013,-0.09305,Percent,"Annual inflation, consumer prices (%)"
2014,-0.89719,Percent,"Annual inflation, consumer prices (%)"
2015,-1.03602,Percent,"Annual inflation, consumer prices (%)"
2016,-1.5841,Percent,"Annual inflation, consumer prices (%)"
2017,0.81013,Percent,"Annual inflation, consumer prices (%)"
2018,1.41711,Percent,"Annual inflation, consumer prices (%)"
2019,0.56278,Percent,"Annual inflation, consumer prices (%)"
2020,-1.0513,Percent,"Annual inflation, consumer prices (%)"
2021,1.98164,Percent,"Annual inflation, consumer prices (%)"
2022,14.0208,Percent,"Annual inflation, consumer prices (%)"
2023,6.1059,Percent,"Annual inflation, consumer prices (%)"
2024,1.6921,Percent,"Annual inflation, consumer prices (%)"
2005,-32.61723883,Percent,Cash surplus/deficit as a proportion of GDP (%)
2010,-39.16330916,Percent,Cash surplus/deficit as a proportion of GDP (%)
2011,-38.11858097,Percent,Cash surplus/deficit as a proportion of GDP (%)
2012,-39.0326323,Percent,Cash surplus/deficit as a proportion of GDP (%)
2013,-37.36552138,Percent,Cash surplus/deficit as a proportion of GDP (%)
2014,-39.94623589,Percent,Cash surplus/deficit as a proportion of GDP (%)
2015,-36.478172,Percent,Cash surplus/deficit as a proportion of GDP (%)
2016,-34.90098718,Percent,Cash surplus/deficit as a proportion of GDP (%)
2017,-33.8898896,Percent,Cash surplus/deficit as a proportion of GDP (%)
2018,-34.49930433,Percent,Cash surplus/deficit as a proportion of GDP (%)
2019,-34.0521331,Percent,Cash surplus/deficit as a proportion of GDP (%)
2020,-38.3614293,Percent,Cash surplus/deficit as a proportion of GDP (%)
2021,-34.85887091,Percent,Cash surplus/deficit as a proportion of GDP (%)
2022,-33.42373698,Percent,Cash surplus/deficit as a proportion of GDP (%)
2023,-35.29547627,Percent,Cash surplus/deficit as a proportion of GDP (%)
2005,19.88609,Percent,Tax revenue as a proportion of GDP (%)
2010,19.68568,Percent,Tax revenue as a proportion of GDP (%)
2011,20.30567,Percent,Tax revenue as a proportion of GDP (%)
2012,20.47754,Percent,Tax revenue as a proportion of GDP (%)
2013,19.75154,Percent,Tax revenue as a proportion of GDP (%)
2014,19.7779,Percent,Tax revenue as a proportion of GDP (%)
2015,19.70001,Percent,Tax revenue as a proportion of GDP (%)
2016,19.71375,Percent,Tax revenue as a proportion of GDP (%)
2017,19.98765,Percent,Tax revenue as a proportion of GDP (%)
2018,20.14102,Percent,Tax revenue as a proportion of GDP (%)
2019,19.8266,Percent,Tax revenue as a proportion of GDP (%)
2020,18.75064,Percent,Tax revenue as a proportion of GDP (%)
2021,19.0981,Percent,Tax revenue as a proportion of GDP (%)
2022,19.0911,Percent,Tax revenue as a proportion of GDP (%)
2023,19.0587,Percent,Tax revenue as a proportion of GDP (%)
2024,20.3059,Percent,Tax revenue as a proportion of GDP (%)
2005,1.59307,Percent,Annual growth of the general government final consumption expenditure (%)
2010,1.67511,Percent,Annual growth of the general government final consumption expenditure (%)
2011,-0.89846,Percent,Annual growth of the general government final consumption expenditure (%)
2012,1.22055,Percent,Annual growth of the general government final consumption expenditure (%)
2013,-0.20575,Percent,Annual growth of the general government final consumption expenditure (%)
2014,1.49262,Percent,Annual growth of the general government final consumption expenditure (%)
2015,1.12281,Percent,Annual growth of the general government final consumption expenditure (%)
2016,-0.11893,Percent,Annual growth of the general government final consumption expenditure (%)
2017,1.39171,Percent,Annual growth of the general government final consumption expenditure (%)
2018,1.31122,Percent,Annual growth of the general government final consumption expenditure (%)
2019,1.00648,Percent,Annual growth of the general government final consumption expenditure (%)
2020,1.52916,Percent,Annual growth of the general government final consumption expenditure (%)
2021,2.8611,Percent,Annual growth of the general government final consumption expenditure (%)
2022,1.3198,Percent,Annual growth of the general government final consumption expenditure (%)
2023,2.1227,Percent,Annual growth of the general government final consumption expenditure (%)
2024,2.8066,Percent,Annual growth of the general government final consumption expenditure (%)
2005,4.19174,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2010,0.22932,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2011,0.28135,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2012,-0.479,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2013,0.09965,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2014,1.62308,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2015,1.23448,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2016,1.07565,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2017,1.57072,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2018,1.92738,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2019,1.68562,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2020,-2.87642,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2021,4.22687,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2022,5.15648,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2023,4.03324,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2024,4.43172,Percent,Annual growth of households and NPISHs final consumption expenditure (%)
2005,15.72809,Percent,Annual growth of exports of goods and services (%)
2010,13.90052,Percent,Annual growth of exports of goods and services (%)
2011,4.64401,Percent,Annual growth of exports of goods and services (%)
2012,0.10744,Percent,Annual growth of exports of goods and services (%)
2013,7.85649,Percent,Annual growth of exports of goods and services (%)
2014,4.16305,Percent,Annual growth of exports of goods and services (%)
2015,9.78281,Percent,Annual growth of exports of goods and services (%)
2016,9.36788,Percent,Annual growth of exports of goods and services (%)
2017,11.821,Percent,Annual growth of exports of goods and services (%)
2018,7.27846,Percent,Annual growth of exports of goods and services (%)
2019,0.50439,Percent,Annual growth of exports of goods and services (%)
2020,-14.84235,Percent,Annual growth of exports of goods and services (%)
2021,25.3833,Percent,Annual growth of exports of goods and services (%)
2022,11.78881,Percent,Annual growth of exports of goods and services (%)
2023,-1.24738,Percent,Annual growth of exports of goods and services (%)
2024,-1.61265,Percent,Annual growth of exports of goods and services (%)
2005,7.0617,Percent,Annual growth of the gross capital formation (%)
2010,-6.617,Percent,Annual growth of the gross capital formation (%)
2011,3.0895,Percent,Annual growth of the gross capital formation (%)
2012,2.2586,Percent,Annual growth of the gross capital formation (%)
2013,-2.7842,Percent,Annual growth of the gross capital formation (%)
2014,9.2966,Percent,Annual growth of the gross capital formation (%)
2015,2.9309,Percent,Annual growth of the gross capital formation (%)
2016,13.0609,Percent,Annual growth of the gross capital formation (%)
2017,10.7354,Percent,Annual growth of the gross capital formation (%)
2018,3.9307,Percent,Annual growth of the gross capital formation (%)
2019,6.1106,Percent,Annual growth of the gross capital formation (%)
2020,-8.353,Percent,Annual growth of the gross capital formation (%)
2021,21.6513,Percent,Annual growth of the gross capital formation (%)
2022,3.6831,Percent,Annual growth of the gross capital formation (%)
2023,3.0131,Percent,Annual growth of the gross capital formation (%)
2024,8.7355,Percent,Annual growth of the gross capital formation (%)
2005,10.43014,Percent,Annual growth of imports of goods and services (%)
2010,2.4786,Percent,Annual growth of imports of goods and services (%)
2011,2.91652,Percent,Annual growth of imports of goods and services (%)
2012,0.61516,Percent,Annual growth of imports of goods and services (%)
2013,-0.0561,Percent,Annual growth of imports of goods and services (%)
2014,7.57561,Percent,Annual growth of imports of goods and services (%)
2015,1.78218,Percent,Annual growth of imports of goods and services (%)
2016,7.19478,Percent,Annual growth of imports of goods and services (%)
2017,7.65118,Percent,Annual growth of imports of goods and services (%)
2018,3.94707,Percent,Annual growth of imports of goods and services (%)
2019,1.31473,Percent,Annual growth of imports of goods and services (%)
2020,-13.42491,Percent,Annual growth of imports of goods and services (%)
2021,20.5977,Percent,Annual growth of imports of goods and services (%)
2022,6.2281,Percent,Annual growth of imports of goods and services (%)
2023,-1.2543,Percent,Annual growth of imports of goods and services (%)
2024,4.7103,Percent,Annual growth of imports of goods and services (%)
2000,5.41434,Percent,Annual GDP growth (%)
2005,3.89718,Percent,Annual GDP growth (%)
2010,0.86567,Percent,Annual GDP growth (%)
2011,0.95951,Percent,Annual GDP growth (%)
2012,-0.82184,Percent,Annual GDP growth (%)
2013,2.34986,Percent,Annual GDP growth (%)
2014,1.15385,Percent,Annual GDP growth (%)
2015,4.31475,Percent,Annual GDP growth (%)
2016,3.24226,Percent,Annual GDP growth (%)
2017,3.2441,Percent,Annual GDP growth (%)
2018,3.8275,Percent,Annual GDP growth (%)
2019,2.88734,Percent,Annual GDP growth (%)
2020,-3.0151,Percent,Annual GDP growth (%)
2021,7.39165,Percent,Annual GDP growth (%)
2022,4.22681,Percent,Annual GDP growth (%)
2023,1.99439,Percent,Annual GDP growth (%)
2024,2.97152,Percent,Annual GDP growth (%)
2000,2.123,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2005,1.5727,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2010,1.4767,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2011,1.4069,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2012,1.5222,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2013,1.4731,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2014,1.4742,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2015,1.7635,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2016,1.7681,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2017,1.7354,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2018,1.6569,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2019,1.7471,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2020,1.717,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2021,1.6536,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2022,1.8593,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2023,1.8092,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2024,1.8076,Ratio,DEC alternative conversion factor (in local currency unit per United States dollar)
2000,75.00306,Percent,Merchandise trade as a proportion of GDP (%)
2005,84.38182,Percent,Merchandise trade as a proportion of GDP (%)
2010,81.65896,Percent,Merchandise trade as a proportion of GDP (%)
2011,90.65001,Percent,Merchandise trade as a proportion of GDP (%)
2012,88.12465,Percent,Merchandise trade as a proportion of GDP (%)
2013,87.9141,Percent,Merchandise trade as a proportion of GDP (%)
2014,90.95448,Percent,Merchandise trade as a proportion of GDP (%)
2015,85.85528,Percent,Merchandise trade as a proportion of GDP (%)
2016,84.55957,Percent,Merchandise trade as a proportion of GDP (%)
2017,92.24957,Percent,Merchandise trade as a proportion of GDP (%)
2018,91.83729,Percent,Merchandise trade as a proportion of GDP (%)
2019,86.59541,Percent,Merchandise trade as a proportion of GDP (%)
2020,79.24439,Percent,Merchandise trade as a proportion of GDP (%)
2021,91.4259,Percent,Merchandise trade as a proportion of GDP (%)
2022,102.1004,Percent,Merchandise trade as a proportion of GDP (%)
2023,89.108,Percent,Merchandise trade as a proportion of GDP (%)
2024,83.5326,Percent,Merchandise trade as a proportion of GDP (%)
