Year,Value,UNIT_MEASURE,SERIES
2004,96.21938,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2005,96.10356,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2006,98.23945,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2007,98.08088,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2008,95.76764,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2009,96.04224,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2010,95.56122,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2011,94.15428,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2012,92.64733,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2013,92.11201,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2014,94.11437,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2015,96.57513,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2016,97.93719,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2017,99.82922,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2018,101.88708,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2019,102.83415,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2020,101.07315,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2021,100.37546,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2022,98.9633,Kvadratnih kilometara,"Jezera i rijeke, trajno vodno područje (kvadratnih kilometara)"
2005,10.29836,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2006,12.74973,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2007,12.56774,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2008,9.91283,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2009,10.22799,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2010,9.67592,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2011,8.06118,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2012,6.33164,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2013,5.71725,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2014,8.01537,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2015,10.83959,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2016,12.40283,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2017,14.57432,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2018,16.93613,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2019,18.02309,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2020,16.00198,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2021,15.20124,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2022,13.5805,Postotak,"Jezera i rijeke, trajne vodne promjene površine (%)"
2000,0.0001,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2001,0.0003,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2002,0.0007,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2003,0.001,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2004,0.0012,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2005,0.0016,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2006,0.0018,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2007,0.0018,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2008,0.0018,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2009,0.002,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2010,0.0019,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2011,0.0019,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2012,0.0017,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2013,0.0016,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2014,0.0018,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2015,0.0019,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2016,0.0017,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2017,0.0019,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2018,0.002,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2019,0.002,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2020,0.0019,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2021,0.0018,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2022,0.0018,Postotak,Jezera i rijeke sezonska vodena površina (% ukupne površine kopna)
2000,4.48583,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2001,15.70308,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2002,36.94994,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2003,50.57756,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2004,62.60016,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2005,80.70444,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2006,94.00306,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2007,92.69879,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2008,93.86829,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2009,101.9335,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2010,95.48293,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2011,95.21826,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2012,85.59456,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2013,83.46911,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2014,90.4602,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2015,97.41045,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2016,87.27362,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2017,98.98236,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2018,103.31956,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2019,103.67642,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2020,94.80561,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2021,94.4393,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2022,90.53656,Kvadratnih kilometara,Jezera i rijeke sezonsko vodno područje (kvadratni kilometri)
2005,2.52009,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2006,19.41353,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2007,17.7567,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2008,19.24234,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2009,29.48769,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2010,21.29344,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2011,20.95722,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2012,8.73209,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2013,6.0321,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2014,14.91299,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2015,23.742,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2016,10.86503,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2017,25.73882,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2018,31.24843,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2019,31.70176,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2020,20.43303,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2021,19.9677,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2022,15.00998,Postotak,Jezera i rijeke sezonska promjena vodnog područja (%)
2000,0.0004,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2001,0.0008,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2002,0.0013,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2003,0.0017,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2004,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2005,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2006,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2007,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2008,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2009,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2010,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2011,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2012,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2013,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2014,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2015,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2016,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2017,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2018,0.0023,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2019,0.0023,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2020,0.0023,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2021,0.0022,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2022,0.0023,Postotak,Maksimalna površina akumulacije (% ukupne površine kopna)
2000,21.30032,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2001,43.74432,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2002,67.26286,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2003,88.78941,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2004,110.95503,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2005,113.0414,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2006,113.63894,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2007,113.5038,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2008,114.47983,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2009,114.73907,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2010,114.46172,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2011,115.03038,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2012,114.44519,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2013,112.97205,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2014,114.21259,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2015,114.65258,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2016,114.64481,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2017,115.36758,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2018,116.64399,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2019,116.96274,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2020,116.42087,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2021,115.38359,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2022,115.51934,Kvadratnih kilometara,Maksimalna površina akumulacije (kvadratni kilometri)
2000,0.00039,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2001,0.00078,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2002,0.00118,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2003,0.00158,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2004,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2005,0.00197,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2006,0.00198,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2007,0.00197,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2008,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2009,0.00197,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2010,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2011,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2012,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2013,0.00194,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2014,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2015,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2016,0.00196,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2017,0.00197,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2018,0.00198,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2019,0.00198,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2020,0.00197,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2021,0.00195,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2022,0.00192,Postotak,Minimalna površina akumulacije (% ukupne površine kopna)
2000,19.90939,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2001,39.99274,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2002,60.56282,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2003,80.74683,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2004,100.27077,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2005,100.91307,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2006,101.31893,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2007,100.91254,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2008,100.46905,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2009,100.85196,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2010,100.52817,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2011,100.30326,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2012,100.07446,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2013,99.41302,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2014,100.07857,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2015,100.35179,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2016,100.2217,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2017,100.85521,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2018,101.29379,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2019,101.22219,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2020,100.7989,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2021,99.86901,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2022,98.38298,Kvadratnih kilometara,Minimalna vodena površina rezervoara (kvadratni kilometri)
2000,-78.0042,Postotak,Minimalna promjena vodne površine rezervoara (%)
2001,-55.81621,Postotak,Minimalna promjena vodne površine rezervoara (%)
2002,-33.09049,Postotak,Minimalna promjena vodne površine rezervoara (%)
2003,-10.79129,Postotak,Minimalna promjena vodne površine rezervoara (%)
2004,10.77867,Postotak,Minimalna promjena vodne površine rezervoara (%)
2005,11.48827,Postotak,Minimalna promjena vodne površine rezervoara (%)
2006,11.93666,Postotak,Minimalna promjena vodne površine rezervoara (%)
2007,11.48769,Postotak,Minimalna promjena vodne površine rezervoara (%)
2008,10.99773,Postotak,Minimalna promjena vodne površine rezervoara (%)
2009,11.42076,Postotak,Minimalna promjena vodne površine rezervoara (%)
2010,11.06304,Postotak,Minimalna promjena vodne površine rezervoara (%)
2011,10.81456,Postotak,Minimalna promjena vodne površine rezervoara (%)
2012,10.56178,Postotak,Minimalna promjena vodne površine rezervoara (%)
2013,9.83103,Postotak,Minimalna promjena vodne površine rezervoara (%)
2014,10.56633,Postotak,Minimalna promjena vodne površine rezervoara (%)
2015,10.86818,Postotak,Minimalna promjena vodne površine rezervoara (%)
2016,10.72445,Postotak,Minimalna promjena vodne površine rezervoara (%)
2017,11.42435,Postotak,Minimalna promjena vodne površine rezervoara (%)
2018,11.90889,Postotak,Minimalna promjena vodne površine rezervoara (%)
2019,11.82979,Postotak,Minimalna promjena vodne površine rezervoara (%)
2020,11.36214,Postotak,Minimalna promjena vodne površine rezervoara (%)
2021,10.3348,Postotak,Minimalna promjena vodne površine rezervoara (%)
2022,8.69305,Postotak,Minimalna promjena vodne površine rezervoara (%)
2017,0.09,Postotak,Močvarno područje (% od ukupne površine kopna)
2017,45.53,Kvadratnih kilometara,Močvarno područje (kvadratnih kilometara)
2021,572.0,Kvadratnih kilometara,Opseg močvara u unutrašnjosti (kvadratnih kilometara)
