Year,SERIES,UNIT_MEASURE,Value
2017,Annual broad money growth (%),Percent,9.4998
2018,Annual broad money growth (%),Percent,9.3812
2019,Annual broad money growth (%),Percent,8.8529
2020,Annual broad money growth (%),Percent,7.2773
2021,Annual broad money growth (%),Percent,11.5636
2022,Annual broad money growth (%),Percent,5.4716
2023,Annual broad money growth (%),Percent,7.6739
2010,"Annual inflation, consumer prices (%)",Percent,1.99621
2011,"Annual inflation, consumer prices (%)",Percent,3.67125
2012,"Annual inflation, consumer prices (%)",Percent,2.05267
2013,"Annual inflation, consumer prices (%)",Percent,-0.09305
2014,"Annual inflation, consumer prices (%)",Percent,-0.89719
2015,"Annual inflation, consumer prices (%)",Percent,-1.03602
2016,"Annual inflation, consumer prices (%)",Percent,-1.5841
2017,"Annual inflation, consumer prices (%)",Percent,0.81013
2018,"Annual inflation, consumer prices (%)",Percent,1.41711
2019,"Annual inflation, consumer prices (%)",Percent,0.56278
2020,"Annual inflation, consumer prices (%)",Percent,-1.0513
2021,"Annual inflation, consumer prices (%)",Percent,1.98164
2022,"Annual inflation, consumer prices (%)",Percent,14.0208
2023,"Annual inflation, consumer prices (%)",Percent,6.1059
2024,"Annual inflation, consumer prices (%)",Percent,1.6921
2005,Cash surplus/deficit as a proportion of GDP (%),Percent,-32.61723883
2010,Cash surplus/deficit as a proportion of GDP (%),Percent,-39.16330916
2011,Cash surplus/deficit as a proportion of GDP (%),Percent,-38.11858097
2012,Cash surplus/deficit as a proportion of GDP (%),Percent,-39.0326323
2013,Cash surplus/deficit as a proportion of GDP (%),Percent,-37.36552138
2014,Cash surplus/deficit as a proportion of GDP (%),Percent,-39.94623589
2015,Cash surplus/deficit as a proportion of GDP (%),Percent,-36.478172
2016,Cash surplus/deficit as a proportion of GDP (%),Percent,-34.90098718
2017,Cash surplus/deficit as a proportion of GDP (%),Percent,-33.8898896
2018,Cash surplus/deficit as a proportion of GDP (%),Percent,-34.49930433
2019,Cash surplus/deficit as a proportion of GDP (%),Percent,-34.0521331
2020,Cash surplus/deficit as a proportion of GDP (%),Percent,-38.3614293
2021,Cash surplus/deficit as a proportion of GDP (%),Percent,-34.85887091
2022,Cash surplus/deficit as a proportion of GDP (%),Percent,-33.42373698
2023,Cash surplus/deficit as a proportion of GDP (%),Percent,-35.29547627
2005,Tax revenue as a proportion of GDP (%),Percent,19.88609
2010,Tax revenue as a proportion of GDP (%),Percent,19.68568
2011,Tax revenue as a proportion of GDP (%),Percent,20.30567
2012,Tax revenue as a proportion of GDP (%),Percent,20.47754
2013,Tax revenue as a proportion of GDP (%),Percent,19.75154
2014,Tax revenue as a proportion of GDP (%),Percent,19.7779
2015,Tax revenue as a proportion of GDP (%),Percent,19.70001
2016,Tax revenue as a proportion of GDP (%),Percent,19.71375
2017,Tax revenue as a proportion of GDP (%),Percent,19.98765
2018,Tax revenue as a proportion of GDP (%),Percent,20.14102
2019,Tax revenue as a proportion of GDP (%),Percent,19.8266
2020,Tax revenue as a proportion of GDP (%),Percent,18.75064
2021,Tax revenue as a proportion of GDP (%),Percent,19.0981
2022,Tax revenue as a proportion of GDP (%),Percent,19.0911
2023,Tax revenue as a proportion of GDP (%),Percent,19.0587
2024,Tax revenue as a proportion of GDP (%),Percent,20.3059
2005,Annual growth of the general government final consumption expenditure (%),Percent,1.59307
2010,Annual growth of the general government final consumption expenditure (%),Percent,1.67511
2011,Annual growth of the general government final consumption expenditure (%),Percent,-0.89846
2012,Annual growth of the general government final consumption expenditure (%),Percent,1.22055
2013,Annual growth of the general government final consumption expenditure (%),Percent,-0.20575
2014,Annual growth of the general government final consumption expenditure (%),Percent,1.49262
2015,Annual growth of the general government final consumption expenditure (%),Percent,1.12281
2016,Annual growth of the general government final consumption expenditure (%),Percent,-0.11893
2017,Annual growth of the general government final consumption expenditure (%),Percent,1.39171
2018,Annual growth of the general government final consumption expenditure (%),Percent,1.31122
2019,Annual growth of the general government final consumption expenditure (%),Percent,1.00648
2020,Annual growth of the general government final consumption expenditure (%),Percent,1.52916
2021,Annual growth of the general government final consumption expenditure (%),Percent,2.8611
2022,Annual growth of the general government final consumption expenditure (%),Percent,1.3198
2023,Annual growth of the general government final consumption expenditure (%),Percent,2.1227
2024,Annual growth of the general government final consumption expenditure (%),Percent,2.8066
2005,Annual growth of households and NPISHs final consumption expenditure (%),Percent,4.19174
2010,Annual growth of households and NPISHs final consumption expenditure (%),Percent,0.22932
2011,Annual growth of households and NPISHs final consumption expenditure (%),Percent,0.28135
2012,Annual growth of households and NPISHs final consumption expenditure (%),Percent,-0.479
2013,Annual growth of households and NPISHs final consumption expenditure (%),Percent,0.09965
2014,Annual growth of households and NPISHs final consumption expenditure (%),Percent,1.62308
2015,Annual growth of households and NPISHs final consumption expenditure (%),Percent,1.23448
2016,Annual growth of households and NPISHs final consumption expenditure (%),Percent,1.07565
2017,Annual growth of households and NPISHs final consumption expenditure (%),Percent,1.57072
2018,Annual growth of households and NPISHs final consumption expenditure (%),Percent,1.92738
2019,Annual growth of households and NPISHs final consumption expenditure (%),Percent,1.68562
2020,Annual growth of households and NPISHs final consumption expenditure (%),Percent,-2.87642
2021,Annual growth of households and NPISHs final consumption expenditure (%),Percent,4.22687
2022,Annual growth of households and NPISHs final consumption expenditure (%),Percent,5.15648
2023,Annual growth of households and NPISHs final consumption expenditure (%),Percent,4.03324
2024,Annual growth of households and NPISHs final consumption expenditure (%),Percent,4.43172
2005,Annual growth of exports of goods and services (%),Percent,15.72809
2010,Annual growth of exports of goods and services (%),Percent,13.90052
2011,Annual growth of exports of goods and services (%),Percent,4.64401
2012,Annual growth of exports of goods and services (%),Percent,0.10744
2013,Annual growth of exports of goods and services (%),Percent,7.85649
2014,Annual growth of exports of goods and services (%),Percent,4.16305
2015,Annual growth of exports of goods and services (%),Percent,9.78281
2016,Annual growth of exports of goods and services (%),Percent,9.36788
2017,Annual growth of exports of goods and services (%),Percent,11.821
2018,Annual growth of exports of goods and services (%),Percent,7.27846
2019,Annual growth of exports of goods and services (%),Percent,0.50439
2020,Annual growth of exports of goods and services (%),Percent,-14.84235
2021,Annual growth of exports of goods and services (%),Percent,25.3833
2022,Annual growth of exports of goods and services (%),Percent,11.78881
2023,Annual growth of exports of goods and services (%),Percent,-1.24738
2024,Annual growth of exports of goods and services (%),Percent,-1.61265
2005,Annual growth of the gross capital formation (%),Percent,7.0617
2010,Annual growth of the gross capital formation (%),Percent,-6.617
2011,Annual growth of the gross capital formation (%),Percent,3.0895
2012,Annual growth of the gross capital formation (%),Percent,2.2586
2013,Annual growth of the gross capital formation (%),Percent,-2.7842
2014,Annual growth of the gross capital formation (%),Percent,9.2966
2015,Annual growth of the gross capital formation (%),Percent,2.9309
2016,Annual growth of the gross capital formation (%),Percent,13.0609
2017,Annual growth of the gross capital formation (%),Percent,10.7354
2018,Annual growth of the gross capital formation (%),Percent,3.9307
2019,Annual growth of the gross capital formation (%),Percent,6.1106
2020,Annual growth of the gross capital formation (%),Percent,-8.353
2021,Annual growth of the gross capital formation (%),Percent,21.6513
2022,Annual growth of the gross capital formation (%),Percent,3.6831
2023,Annual growth of the gross capital formation (%),Percent,3.0131
2024,Annual growth of the gross capital formation (%),Percent,8.7355
2005,Annual growth of imports of goods and services (%),Percent,10.43014
2010,Annual growth of imports of goods and services (%),Percent,2.4786
2011,Annual growth of imports of goods and services (%),Percent,2.91652
2012,Annual growth of imports of goods and services (%),Percent,0.61516
2013,Annual growth of imports of goods and services (%),Percent,-0.0561
2014,Annual growth of imports of goods and services (%),Percent,7.57561
2015,Annual growth of imports of goods and services (%),Percent,1.78218
2016,Annual growth of imports of goods and services (%),Percent,7.19478
2017,Annual growth of imports of goods and services (%),Percent,7.65118
2018,Annual growth of imports of goods and services (%),Percent,3.94707
2019,Annual growth of imports of goods and services (%),Percent,1.31473
2020,Annual growth of imports of goods and services (%),Percent,-13.42491
2021,Annual growth of imports of goods and services (%),Percent,20.5977
2022,Annual growth of imports of goods and services (%),Percent,6.2281
2023,Annual growth of imports of goods and services (%),Percent,-1.2543
2024,Annual growth of imports of goods and services (%),Percent,4.7103
2000,Annual GDP growth (%),Percent,5.41434
2005,Annual GDP growth (%),Percent,3.89718
2010,Annual GDP growth (%),Percent,0.86567
2011,Annual GDP growth (%),Percent,0.95951
2012,Annual GDP growth (%),Percent,-0.82184
2013,Annual GDP growth (%),Percent,2.34986
2014,Annual GDP growth (%),Percent,1.15385
2015,Annual GDP growth (%),Percent,4.31475
2016,Annual GDP growth (%),Percent,3.24226
2017,Annual GDP growth (%),Percent,3.2441
2018,Annual GDP growth (%),Percent,3.8275
2019,Annual GDP growth (%),Percent,2.88734
2020,Annual GDP growth (%),Percent,-3.0151
2021,Annual GDP growth (%),Percent,7.39165
2022,Annual GDP growth (%),Percent,4.22681
2023,Annual GDP growth (%),Percent,1.99439
2024,Annual GDP growth (%),Percent,2.97152
2000,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,2.123
2005,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.5727
2010,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.4767
2011,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.4069
2012,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.5222
2013,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.4731
2014,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.4742
2015,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.7635
2016,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.7681
2017,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.7354
2018,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.6569
2019,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.7471
2020,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.717
2021,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.6536
2022,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.8593
2023,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.8092
2024,DEC alternative conversion factor (in local currency unit per United States dollar),Ratio,1.8076
2000,Merchandise trade as a proportion of GDP (%),Percent,75.00306
2005,Merchandise trade as a proportion of GDP (%),Percent,84.38182
2010,Merchandise trade as a proportion of GDP (%),Percent,81.65896
2011,Merchandise trade as a proportion of GDP (%),Percent,90.65001
2012,Merchandise trade as a proportion of GDP (%),Percent,88.12465
2013,Merchandise trade as a proportion of GDP (%),Percent,87.9141
2014,Merchandise trade as a proportion of GDP (%),Percent,90.95448
2015,Merchandise trade as a proportion of GDP (%),Percent,85.85528
2016,Merchandise trade as a proportion of GDP (%),Percent,84.55957
2017,Merchandise trade as a proportion of GDP (%),Percent,92.24957
2018,Merchandise trade as a proportion of GDP (%),Percent,91.83729
2019,Merchandise trade as a proportion of GDP (%),Percent,86.59541
2020,Merchandise trade as a proportion of GDP (%),Percent,79.24439
2021,Merchandise trade as a proportion of GDP (%),Percent,91.4259
2022,Merchandise trade as a proportion of GDP (%),Percent,102.1004
2023,Merchandise trade as a proportion of GDP (%),Percent,89.108
2024,Merchandise trade as a proportion of GDP (%),Percent,83.5326
