Year,Value,UNIT_MEASURE,SERIES
2011,88.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2012,94.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2013,93.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2014,92.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2015,88.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2016,78.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2017,80.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2018,76.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2019,68.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2020,60.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2021,63.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2022,60.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2023,63.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2024,71.0,Проценат,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2)
2008,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2009,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2010,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2011,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2012,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2013,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2014,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2015,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2016,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2017,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2018,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2019,,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2023,5.0,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
2024,9.0,Проценат,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%)
