Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2019,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.5435
2020,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.5405
2021,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.5405
2022,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.5376
2023,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.5376
2000,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5618
2005,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.55249
2010,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.54945
2015,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5319
2016,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5319
2017,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5291
2018,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5291
2019,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5291
2020,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5291
2021,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5263
2022,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5263
2023,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5263
2000,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5291
2005,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.52356
2010,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.52083
2015,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2016,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2017,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2018,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2019,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2020,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2021,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2022,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2023,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2010,"Удио чланова земаља у развоју у међународним организацијама, према организацији",Проценат,Савјет безбједности УН-а,6.6667
2000,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.54945
2005,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.54348
2010,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.53476
2015,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.53191
2016,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.05
2017,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.057
2018,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.5291
2019,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.063
2020,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.0621
2021,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.0632
2022,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.0634
2023,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна банка за обнову и развој,0.0634
2000,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.57471
2005,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.5618
2010,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.54945
2015,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.54348
2016,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.053
2017,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.053
2018,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.54348
2019,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.0525
2020,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.0528
2021,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.0568
2022,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.0607
2023,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународна финансијска корпорација,0.0596
2000,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5618
2005,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.55249
2010,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.54945
2015,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.53191
2016,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,
2017,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,
2018,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,0.5291
2019,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,
2020,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,
2021,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,
2022,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,
2023,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Међународни монетарни фонд,
2000,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5291
2005,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5236
2010,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.52083
2015,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2016,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2017,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2018,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2019,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2020,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2021,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2022,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2023,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Генерална скупштина УН-а,0.5181
2010,"Удио права гласа земаља у развоју у међународним организацијама, према организацији",Проценат,Савјет безбједности УН-а,6.6667
