Year,SERIES,UNIT_MEASURE,Value
2019,"Удио циљане популације са приступом 3 дозе вакцине против дифтерије, тетануса и великог кашља (DTP3)",Проценат,73.0
2020,"Удио циљане популације са приступом 3 дозе вакцине против дифтерије, тетануса и великог кашља (DTP3)",Проценат,72.0
2021,"Удио циљане популације са приступом 3 дозе вакцине против дифтерије, тетануса и великог кашља (DTP3)",Проценат,76.0
2022,"Удио циљане популације са приступом 3 дозе вакцине против дифтерије, тетануса и великог кашља (DTP3)",Проценат,75.0
2023,"Удио циљане популације са приступом 3 дозе вакцине против дифтерије, тетануса и великог кашља (DTP3)",Проценат,73.0
2024,"Удио циљане популације са приступом 3 дозе вакцине против дифтерије, тетануса и великог кашља (DTP3)",Проценат,79.0
2000,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,74.0
2001,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,86.0
2002,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,90.0
2003,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,85.0
2004,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,88.0
2005,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,90.0
2006,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,93.0
2007,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,95.0
2008,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,92.0
2009,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,88.0
2010,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,91.0
2011,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,88.0
2012,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,94.0
2013,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,93.0
2014,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,92.0
2015,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,88.0
2016,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,78.0
2017,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,80.0
2018,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,76.0
2019,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,68.0
2020,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,60.0
2021,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,63.0
2022,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,60.0
2023,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,63.0
2024,Удио циљане популације са приступом другој дози вакцине против малих богиња (MCV2),Проценат,71.0
2008,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2009,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2010,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2011,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2012,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2013,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2014,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2015,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2016,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2017,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2018,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2019,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,
2023,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,5.0
2024,Удио циљне популације са приступом 3. дози пнеумококног коњугата (ПЦВ3) (%),Проценат,9.0
