Year,SERIES,UNIT_MEASURE,Value
2003,Povrat na imovinu (ROA) (%),Postotak,0.44729
2004,Povrat na imovinu (ROA) (%),Postotak,0.68858
2005,Povrat na imovinu (ROA) (%),Postotak,0.69402
2006,Povrat na imovinu (ROA) (%),Postotak,0.86978
2007,Povrat na imovinu (ROA) (%),Postotak,0.83502
2008,Povrat na imovinu (ROA) (%),Postotak,0.52437
2009,Povrat na imovinu (ROA) (%),Postotak,0.14323
2010,Povrat na imovinu (ROA) (%),Postotak,-0.50973
2011,Povrat na imovinu (ROA) (%),Postotak,0.77874
2012,Povrat na imovinu (ROA) (%),Postotak,0.71634
2013,Povrat na imovinu (ROA) (%),Postotak,-0.06861
2014,Povrat na imovinu (ROA) (%),Postotak,0.77246
2015,Povrat na imovinu (ROA) (%),Postotak,0.29679
2016,Povrat na imovinu (ROA) (%),Postotak,1.05432
2017,Povrat na imovinu (ROA) (%),Postotak,1.44967
2018,Povrat na imovinu (ROA) (%),Postotak,1.29306
2019,Povrat na imovinu (ROA) (%),Postotak,1.35167
2020,Povrat na imovinu (ROA) (%),Postotak,0.74568
2021,Povrat na imovinu (ROA) (%),Postotak,1.313
