Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna banka za obnovu i razvitak,0.057
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna banka za obnovu i razvitak,0.5291
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna banka za obnovu i razvitak,0.063
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna banka za obnovu i razvitak,0.0621
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna banka za obnovu i razvitak,0.0632
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna banka za obnovu i razvitak,0.0634
2023,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna banka za obnovu i razvitak,0.0634
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.57471
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.5618
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.54945
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.54348
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.053
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.053
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.54348
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.0525
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.0528
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.0568
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.0607
2023,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodna financijska korporacija,0.0596
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,0.5618
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,0.55249
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,0.54945
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,0.53191
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,0.5291
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,
2023,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Međunarodni monetarni fond,
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5291
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5236
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.52083
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2023,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Generalna skupština UN-a,0.5181
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",Postotak,Vijeće sigurnosti UN-a,6.6667
