Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2016,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.53191
2017,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.5291
2018,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.5291
2019,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.5291
2020,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.5291
2021,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.5263
2022,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.5263
2000,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5291
2005,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.52356
2010,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.52083
2015,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2016,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2017,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2018,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2019,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2020,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2021,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2022,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.51813
2010,"Udio članova zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Vijeće sigurnosti UN-a,6.66667
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.04964
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.04936
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.04928
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.05426
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.05
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.057
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.0637
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.063
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.06207
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.0632
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna banka za obnovu i razvitak,0.0634
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0362
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0361
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.036
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0531
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0531
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0531
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.053
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0525
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0528
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0568
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodna financijska korporacija,0.0607
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0907
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0892
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0877
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0964
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.063
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0818
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0818
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.08182
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0818
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0816
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Međunarodni monetarni fond,0.0822
2000,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5291
2005,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5236
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5208
2015,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2016,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2017,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2018,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2019,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2020,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2021,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2022,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Generalna skupština UN-a,0.5181
2010,"Udio prava glasa zemalja u razvoju u međunarodnim organizacijama, prema organizaciji",PT,Vijeće sigurnosti UN-a,6.6667
